,filename,xmin,ymin,xmax,ymax,width,height,classes
13635,adc6fbc06346ca03b3b16079fef9cc82_1002484121471674416_358689729.jpg,247,132,339,317,640,640,Tank top
6893,45dcc242a31e667639594b481292512c_922480023502719583_207979481.jpg,410,335,535,585,640,640,Outerwear
19322,e334eb6ea90051d3c939b74dbc09f79a_841932064484668394_353021963.jpg,186,90,301,320,640,640,Outerwear
23511,9b704bd14137fbbe300ab60c6e3bbdf1_1117681466114101831_475274403.jpg,301,126,453,431,640,640,T-shirt
16494,ce946f561e81d81a0d76800da96a120d_687312794724562528_605037268.jpg,125,162,293,497,640,640,T-shirt
288,ef39c3d400f49ab825e8d3e592303d0e_876264284210997010_1243234232.jpg,187,59,392,469,640,640,Dress
18578,151af11001151e33775131c9e78674f4_814638712002525424_609433149.jpg,198,199,266,334,640,640,T-shirt
25886,42af48bd5d2ff5266b26aa916c1debab_1123608944880397696_1337390778.jpg,316,196,444,451,640,640,Tank top
16756,3fd03fa91d4b409a38145db3d521f60d_721395889771089442_213893810.jpg,230,250,332,455,640,640,T-shirt
1119,c94c8f1c3072dba3b4788cf98047a03b_798045309988754671_467590756.jpg,262,3,410,298,640,640,Outerwear
16096,250858b003f936a10e96391db4aa22c1_1029946892882050703_1750089126.jpg,370,52,469,253,640,640,Shirt
3482,9fc5ccfc35b9130051a2411a0ddfbabe_842902245210218808_359602199.jpg,58,238,148,418,640,640,Sweater
6622,3948817547711882102d4e4ef0b8941e_804374320716169885_18608823.jpg,326,99,518,484,640,640,Shirt
8722,38224301328d0f73542670566ee6d0e7_651173935602469474_324931281.jpg,271,113,396,363,640,640,Dress
3040,da0a9c1bf4bb782a99d26cf8ce6645f1_1094976125697328764_26908648.jpg,215,5,407,390,640,640,Dress
16932,cc09fd29a5cdd592f15a213873ece720_571424817359862505_646261.jpg,43,92,278,562,640,640,Outerwear
11082,97804f3ca74d4ac3df611acf70ca4162_1134189336048478031_1242133368.jpg,239,21,334,211,640,640,Shirt
14114,e9dc4a558c083e0f15125175f3e1f2e9_994585709077751933_1398044249.jpg,232,84,292,203,640,640,Outerwear
21460,c78e001048cfe2c5734207919a30471f_492671306643286026_226070009.jpg,188,85,273,255,612,612,Outerwear
23817,17123c3f5cfd84039c13335f740011d5_726136657834775867_23242148.jpg,334,68,436,273,640,640,Dress
4923,ab734b5d6471f639fc927063b657ea99_686796853105813459_1131143736.jpg,72,14,203,275,640,640,Dress
14054,536cd942a6d39d455c7cd9074d1a39bd_665538776283595136_466867159.jpg,233,58,421,433,640,640,Dress
9113,ed64ed3bbc80871069491cd4c872dc68_846335841019069139_1548807015.jpg,98,101,197,302,640,640,Outerwear
21897,164c871b7a25f950fd9f678078971bc5_698429442019467984_20429007.jpg,375,256,435,375,640,640,Dress
25688,c27c0979168e7d4265dd8bba74424f13_800453325094893265_243861004.jpg,27,64,192,394,640,640,Suit
11009,b6781c38939d6e03086df8be879caacb_889185600357169778_51037973.jpg,438,19,547,240,640,640,Outerwear
8708,fd4ed4e589e51716ed5395ac8275e7a3_706804719076088005_1082841637.jpg,134,157,276,442,640,640,T-shirt
24606,d04f3c45b93472c92f0f6b1f6fd7447a_967971215624523833_1777591683.jpg,66,33,191,283,640,640,T-shirt
9070,b3d4bd6ea03eceadcbd65e24f2bd3168_1081043028173460417_47743139.jpg,238,195,403,525,640,640,T-shirt
16456,bc86a7bfda09e190bb856de037a3d518_939742015389155175_55219590.jpg,116,71,224,286,640,640,Outerwear
1153,a54f85355abe2a074137f634f6302dd3_831184493134689216_48706739.jpg,444,365,506,490,640,640,Outerwear
15761,03075e63ed3edb11e40ee4629dcacfa2_851544242122003344_276883459.jpg,182,24,364,389,640,640,Sweater
3857,3805101847a3d31beef929721dc2a809_752190158998740816_213497694.jpg,325,109,517,494,640,640,Shirt
23874,c0ecbcc52413bc5a46da7c9b1a8287ed_1119539103043877516_499366469.jpg,391,341,451,462,640,640,Shirt
26129,9954740e0d38c9848b36f25517b292cf_686832019284218247_364944915.jpg,154,12,236,177,640,640,T-shirt
16701,ebe53a55577f5ea87ef95194a5c6090d_688259995313949558_685654913.jpg,297,227,358,348,640,640,Shirt
24382,bc34a3553f60dbc9523dffa5f696f321_718869093599469786_179830055.jpg,365,109,547,474,640,640,Outerwear
13684,568123975453cd6fe24f6553201055d5_1005979214348598952_453502862.jpg,270,188,351,349,640,640,Shirt
7426,949d48e725629f315193961993ccfb57_720326749954983121_374949560.jpg,156,479,231,629,640,640,Outerwear
21204,fa3c557c43aa4bffdc95b5202be29623_735549477283497356_349788392.jpg,89,76,308,516,640,640,T-shirt
1453,7a3f7e2d66268859267556e8ac620b96_909530621035854850_1364817990.jpg,324,129,399,279,640,640,Outerwear
14960,79b5b268c9d2f66f332511dc0901537c_1140691356929070518_46196892.jpg,358,340,418,459,640,640,Suit
11332,9d48aab00b091eee734211dc239b8a1d_1126770393695704027_1930597611.jpg,77,168,172,358,640,640,Shirt
845,7352cfc5278d67d8cabfad1eef2956d0_492374133579489789_25361575.jpg,266,285,326,404,612,612,Dress
15086,8b8c90e5b89ec9b81257d20e3013fe8b_606563019692313511_199597433.jpg,461,41,566,251,640,640,Tank top
18223,dd6c6acc0b976782f41bed908f96fb4e_1069008927528411144_2027415855.jpg,466,251,571,461,640,640,Shirt
22100,82dc575a886f6be5efff03acba28da69_557872316553079165_215987793.jpg,428,4,536,219,640,640,Shirt
13826,98b7241a81e000587cecfa65c6ed894c_783027274115884860_1454236960.jpg,415,103,587,448,640,640,Outerwear
16323,c8875c866f06b9383713af5d9b8980cd_718441916576009780_43164322.jpg,163,175,281,410,640,640,Outerwear
3775,140115f93c1250e244e7f59a3492b224_873538047232605229_683791438.jpg,322,205,440,440,640,640,Outerwear
17639,fd1e8ec880ed411aefde4c131525ffcd_523481712232949302_318920952.jpg,276,70,337,189,612,612,T-shirt
1908,44cae086f04407bed969100193945b52_793547072385744650_1150141694.jpg,418,14,566,309,640,640,T-shirt
1239,f24a85c98be4211a1c1b3be7534ab08e_873883688276380339_1582768633.jpg,312,137,427,367,640,640,Shirt
2215,0925ab8faf16a98d4f0abe65c0d906fc_686932136889044293_247091170.jpg,269,189,381,414,640,640,Dress
6829,24071b285fe30408a59574294952c9cd_554167999080354213_319151203.jpg,323,38,455,303,612,612,T-shirt
2854,b1663148bd4f69ee1ff6c50ae76c1eed_902398891888499596_929893605.jpg,242,209,307,339,640,640,Outerwear
9663,7471d47041a7b6e4805ace8647aa155a_702892968592204618_10350951.jpg,330,277,391,396,640,640,Outerwear
4815,6355032793eeac3c7a137f238320d61d_860326890224394202_1409180678.jpg,143,44,255,269,640,640,Shirt
23973,53f8599db06d0deda212bc67d30edc81_802121095987222551_343217709.jpg,260,130,342,295,640,640,Dress
15706,729b5d90e04e3ee9dc52173ee330869d_853314214291100843_7546844.jpg,286,356,347,477,640,640,Outerwear
26285,2e10ce5588b20d62a70acf2b03046be0_841715717619970738_6101659.jpg,292,102,467,452,640,640,Shirt
19856,c0ccd3994f6008893cdc9f78696466f0_719891012683932363_965265359.jpg,196,51,256,170,640,640,Dress
10824,77d90b129b44d1028df42396b28360d3_651000686604065442_988531157.jpg,482,106,552,246,640,640,T-shirt
10255,20f947b44781e8a3228f19200efc5aef_563695840312529882_21323171.jpg,394,279,489,469,640,640,T-shirt
13993,bd65e40e180dbfaf9593acc1e444432d_1076963606454741516_27949233.jpg,253,132,362,353,640,640,Outerwear
18663,00c54d669c7d4b64e53f9e4d0e3e86bc_787705499244711862_190391682.jpg,283,89,388,299,640,640,T-shirt
12132,6a382a6f8cd79f364905063fa7552486_1126055086201157213_8070684.jpg,301,212,366,342,640,640,Outerwear
16449,b97d510a90eb35b0a4eb6061e5cefb95_1099712331247976818_259522495.jpg,80,167,162,332,640,640,Outerwear
7620,b1a2ee7f4e7ebfdab2f154880855cb54_713672027465381394_391268388.jpg,34,362,95,481,640,640,Shirt
15481,fc8c4ab409313ababfdaaa84656fa5b9_774645490667568493_224686614.jpg,257,257,322,387,640,640,T-shirt
8657,8109eb45caa66c72aa167d310c9daff3_572215922335062725_204966701.jpg,362,202,457,392,612,612,Shirt
20749,2cc0d57607406447aafbd8178b9caab5_927217772411848817_477385609.jpg,249,368,309,489,640,640,Outerwear
2103,4befbcc6591b11e92154da5a10521b92_521892757381663348_207936361.jpg,326,190,391,320,612,612,T-shirt
22397,059825cc537c49be440facf5ef998e9b_1061043797442548794_274948188.jpg,228,213,388,534,640,640,T-shirt
20433,b300d2cfd02c6067691cc4fca6765f2b_726711375103743312_1347699820.jpg,64,127,239,477,640,640,T-shirt
19058,938002c72f3f097d60bc04a9e520fd20_696200200118182914_5296640.jpg,311,24,392,185,640,640,Shirt
5574,63958771994b897da123ab74ea782c57_745974235936925441_379351864.jpg,236,3,387,303,640,640,Outerwear
24900,3f968cb548cdd9571e9786d92248d038_850436356011142907_1340821994.jpg,278,149,376,344,640,640,Outerwear
6992,35a09dd6ecb67da2d42b5e75402ac55e_545697650068382520_35761495.jpg,283,307,348,437,612,612,Outerwear
22430,c4c06e0122d97a559105246a10e85d38_688805016646626047_613753753.jpg,298,176,390,361,640,640,Shirt
12394,79510ccae031b75ed2b808d447cb81e2_556381747480158476_37896079.jpg,300,67,448,362,612,612,Outerwear
2881,ca1b44bdd2a48397b9cccb42086d7656_894384557051714758_586077662.jpg,186,25,337,326,640,640,Outerwear
26213,7e8cafab22bf332ebdce8ce06832469e_821432130444424536_333143804.jpg,483,42,624,322,640,640,Tank top
23805,34c0e605dbf1b3e8c8d44b080841f04b_918538122869248709_30239515.jpg,357,213,438,374,640,640,Outerwear
18901,a56b260c127f5ff91d453a82e9bf8b61_541264323406359934_304648738.jpg,177,184,282,394,612,612,Shirt
2726,b32505894c187c36293e04238499ed7b_1048952637553761052_33206653.jpg,372,101,602,560,640,640,Sweater
10205,6cc07ddfcf01898d6922b37564b904e5_1085169916452674041_1380721669.jpg,285,136,450,466,640,640,Shirt
19005,4e2537c2f8ade0badba8771cf04a144e_706277580662817344_418813759.jpg,133,180,233,379,640,640,Shirt
17573,74233f88db5d98a85d57e8aff7fd52c0_741771920439645358_263547692.jpg,447,384,507,503,640,640,Dress
23734,6caca340309b7f8bb27ef5bb681776e9_938901563040699464_227591636.jpg,361,50,493,315,640,640,Outerwear
13664,1d0b30dd360f7e4fe70a278eab637263_1107744956796983449_359701877.jpg,171,217,231,336,640,640,Tank top
26724,8baf9eaffa539d727327ea536696bdf2_853372259107770859_335029771.jpg,238,30,356,265,640,640,Tank top
10496,15387173d7ac18c7defa9b3b46bdf12b_535182524004248841_322434426.jpg,80,77,279,476,612,612,Shirt
5305,730e235851cd0e6f86017afad05ca6d1_880888196766101622_1485426275.jpg,202,101,470,636,640,640,T-shirt
15016,4d9319e35b2c95020660985b20d70812_853729177354981870_871687131.jpg,244,115,322,270,640,640,Outerwear
6890,423ed0f58e22b14b0ee776e6d095388f_497261294230402934_47202524.jpg,177,119,247,259,612,612,T-shirt
24137,338cc960149b9a0bab560f05555d50b3_881930402852050385_514656860.jpg,279,243,340,362,640,640,Shirt
20537,33f2aba6584431d808bd52f707e46608_779112513655966507_1444460417.jpg,136,29,254,264,640,640,Dress
6009,0cf880ffc19484b5ad1ff7caa22a6442_686821293413477967_19226386.jpg,334,247,399,377,640,640,Outerwear
25229,fa2ca75dda2f92576bbdf9969798762e_694248798448122867_10723965.jpg,225,147,333,362,640,640,Suit
19665,c99206d718094a0f8ce81220fd5dda5e_734191608315535649_22543607.jpg,290,115,392,320,640,640,Outerwear
1931,24d752216de4c95b7a4f865254c9d783_610086724384688573_374292145.jpg,79,32,207,287,640,640,Outerwear
20555,9cd1e92e189099d4076907d24a61c30d_779739509540580830_212000058.jpg,222,1,297,151,640,640,Shirt
3699,5cd6c528a0347054db58f68d8ccfa28b_1099041182630329915_218633374.jpg,11,99,72,220,640,640,Shirt
14289,bdb36bb4349bcfb885ebd643f58decf4_1036593561095909166_15366290.jpg,81,69,166,239,640,640,Dress
2365,aaeaebb9d93603f1d51ec0a21b016aee_515755678899802398_321478491.jpg,309,165,451,450,612,612,Sweater
4810,b39de08d97e08e0680bb1b9bba578904_1137702619285524951_485985739.jpg,256,171,361,381,640,640,Shirt
10107,85d55cecda889b2e5a55f1bc0e67df0d_843586678130004662_317403123.jpg,222,140,284,265,640,640,Dress
22845,bd995d6b16b35682c41430e943162b2a_548010194261855859_344909434.jpg,230,6,362,271,612,612,Outerwear
13661,3e3771173a2971e8595ad2f545715bb1_800277067566589968_22803241.jpg,306,42,376,182,640,640,Dress
2829,61c51b1db94254ffa5aa804860b19878_534681083843994616_204937327.jpg,187,69,305,304,612,612,Dress
22436,1037e13529cea357d4382be1601004f7_559282164002856814_192451670.jpg,206,210,276,350,612,612,Sweater
10508,7d5fcd017fe2d577ff46122546df5bea_847679339514412996_331163182.jpg,282,199,361,358,640,640,Outerwear
21844,868cc32be082978e9837ee875496ae20_875525725322652813_1069686194.jpg,271,208,353,373,640,640,Shirt
5517,5aef2076342df4891e6acd0731a9b11c_763718250317889524_31972958.jpg,205,282,266,401,640,640,T-shirt
17616,0a47844288968ef19cd2568461459a01_583459585151692382_297814314.jpg,122,306,197,456,640,640,Outerwear
17173,b5f7bdfa7effd390408e33517f583444_725666649021970452_24554957.jpg,422,323,483,444,640,640,Dress
12948,4ba84eb6051d2dcd725f8ed16d6ce116_659075922854654757_811369331.jpg,103,143,218,373,612,612,Outerwear
16014,7757e111080a07549dfadb67cc0fb93c_813724832038809361_1504111434.jpg,398,104,546,399,640,640,T-shirt
22689,edbf31811927bf0f75bb21683ef74741_845256228260603860_746057616.jpg,227,43,388,364,640,640,T-shirt
11489,b88b95cd05f5a43a43dbb60d056fe9bd_663769840398040957_238460702.jpg,425,8,530,218,640,640,Dress
23839,ca2d4c43c206dc0a79453d08774e32b1_609609880873378543_364735423.jpg,356,216,481,466,612,612,Shirt
15708,e4bcfe57aa9836f0d8cd54bb6f46a479_696767828263442210_4621028.jpg,292,247,400,462,640,640,Outerwear
3998,9011cc129cbd251db00b0ed3fa4f9946_655873953021295253_1088959349.jpg,86,282,154,417,640,640,T-shirt
3956,f9c7169b1c1f70de3cc52a2e8cffde2d_621808605919988689_290387321.jpg,174,181,269,371,640,640,Outerwear
24006,de9c664060dbd4caa864bc4376db25dd_609114909649332904_34790697.jpg,253,135,365,360,640,640,Outerwear
10905,e8e4905be765bcd0bb1e49a417ae5523_648752660198987331_42999100.jpg,185,277,273,452,640,640,Outerwear
826,516bb7fc17b782c3418e4212cccfb5a3_911554764823741810_29197192.jpg,408,89,546,364,640,640,T-shirt
5029,866779253d998545672de151b9f2b056_784369794799425392_4431076.jpg,49,122,147,317,640,640,T-shirt
18991,d1721d9adbabc27a161c42173fb72532_880413385003653596_203457325.jpg,267,38,418,337,640,640,Shirt
14258,7d571fe5e4048d89ff95edcce205c700_1134917143933426424_21782501.jpg,399,288,504,498,640,640,T-shirt
22012,8c295ad342f452a1d10202ea759b0683_565636778386766340_7947285.jpg,200,70,318,305,640,640,Tank top
22564,738da8dc693b0d79a7294d1f494b6752_722420345510364851_198817624.jpg,228,111,303,261,640,640,Outerwear
23561,c22f6efb83756556b4ca6094484bcff2_800102678758432708_179693846.jpg,75,116,170,306,640,640,T-shirt
21853,a4e30b5ad2e88133b346a2e99d67dcf9_586476507499247563_15396708.jpg,74,30,364,610,640,640,Tank top
1231,cbf2cbe0f91d6a417cf5e89de29d8e29_712861464552191916_230408244.jpg,460,294,521,415,640,640,Outerwear
10893,c9a0678be88fea99b4a4afd1a8aeb3ec_963894532978149071_1771696.jpg,214,223,275,342,640,640,Outerwear
17058,6b24b4d30a63e53613901c5de7827d0e_605390828922129900_1597994.jpg,420,369,515,559,640,640,Shirt
7928,94549d70933df56c421fafb4931326c9_865805304092636500_361761484.jpg,291,162,413,407,640,640,T-shirt
26116,81e7c3d2f07d3e20fa2227e2f96fdf8c_676906477100976863_13584337.jpg,234,104,414,465,640,640,Outerwear
7445,7574e980271b9e9c50551a6bdf3cbab3_785941474486480980_1274435219.jpg,280,49,418,324,640,640,T-shirt
20065,37282f21bd2ea7df13346624e1298c2f_1119096164868711789_2136965024.jpg,282,34,384,239,640,640,Tank top
14487,c5d6b9d9854b7cfc43ecb8a0195f7e00_739683729451444548_104861465.jpg,203,352,345,637,640,640,Shirt
22041,d4dddd03f81f70f5cd5914087facdb62_668068091484831076_307463710.jpg,393,55,612,494,640,640,Shirt
21773,c6578689a2302ac6071907505a92b753_955055862031183817_641400378.jpg,196,196,276,355,640,640,Outerwear
3767,ef63accc1764d87d05506f302360f92a_1149108159705843536_5509416.jpg,196,61,367,402,640,640,Shirt
12749,1e767bfabf7a3042c3234fe68d1763a2_905031287015407555_182052750.jpg,84,288,146,413,640,640,Outerwear
5757,f9fd52dcfcdf146bc911f0071c5af07a_792951494655756800_254196169.jpg,449,99,541,284,640,640,Tank top
23213,d1aeccdf76b031aa58dd2e4a726e8c68_911758550056421613_1606715625.jpg,145,111,364,550,640,640,T-shirt
17240,ec0e0939f9131a4ae78e2fc4ac4637c8_916359194027571998_185517893.jpg,247,338,345,533,640,640,Outerwear
4141,e6de23ccd8fe9162f6222db2addd235f_628093174831003722_214512445.jpg,171,20,296,270,640,640,Outerwear
7806,8c37bf68eef06980fe68e1125403f807_662676429646863501_681492054.jpg,349,227,410,348,640,640,T-shirt
4485,f33211c5407bac3c0133c42388331904_1099838669345928343_2093151676.jpg,243,5,385,290,640,640,T-shirt
25333,0232ac67e9a5db3e19308b1f752faf59_771895419226420297_456888964.jpg,50,14,332,579,640,640,Shirt
25556,3774722c5e27e300f9a6489831e06fb0_649303389457463894_33381133.jpg,228,161,379,460,640,640,Tank top
909,1682495b03f71ce747aade68b50e78fe_696727758948683931_24559755.jpg,111,144,180,284,640,640,Outerwear
21567,c5c212dde7d5d6336f027d4690f17b12_744923200631013730_277620959.jpg,165,71,320,381,640,640,Outerwear
22196,37cf60bcef6e47f243271b4dded2abb7_691142530308838451_800413652.jpg,94,108,226,373,640,640,Shirt
1673,08f2f5f3d4605fad210522daef58d43e_541898592319789461_9040085.jpg,141,40,282,320,612,612,T-shirt
808,03a048ab813d6672c28a9e2e6de69236_858783635845691191_795950012.jpg,196,42,311,272,640,640,Outerwear
11038,c910e4e1b5f209c06e83661fd8af38df_1125296699760403506_302122264.jpg,197,94,345,389,640,640,Suit
6762,7a1851d06e7bbee3237c325ba67b751b_632995109034926477_414391415.jpg,137,226,232,416,640,640,Outerwear
9186,fc1c62476a168eae2cccc365996796ef_829965260794536913_52346191.jpg,341,104,486,394,640,640,Shirt
4827,5823ebc6706099db47bf743de42a3686_771336130403123642_1419816679.jpg,259,24,434,374,640,640,Sweater
17886,35a4bfc79c89936ac7ba2b1d135abe76_840142404259826172_1343722449.jpg,189,76,287,271,640,640,T-shirt
16987,357c5b91ef6c6ebf338ba4b19e4b0d36_522413674622394956_200007855.jpg,324,240,452,495,612,612,Outerwear
15662,c582c30fdc23ab2f3b06274b0dcd5997_1089114337495833536_9383669.jpg,243,131,322,290,640,640,Outerwear
1139,6c5a8a2fee7d9aa70f543c259882b872_839855643705322249_216557665.jpg,157,241,239,406,640,640,Sweater
9120,0d14945a29b65ac646bdaf4979f2d143_875626912412578543_214022027.jpg,351,75,499,370,640,640,Outerwear
17316,656bde352d431472b37ca07322090496_815353642185060119_1025514282.jpg,350,60,508,375,640,640,Outerwear
23030,60289726ba7dde493324a6c5214caf7f_1047684481403872820_1798604376.jpg,239,229,330,408,640,640,T-shirt
3811,494d4b3e955cba53868598f2c3f6b4f1_807752110132946068_285045760.jpg,305,68,437,333,640,640,Dress
4530,3ffe42cc1c0e3ec2f9b00670b81b760c_754838485971455902_296477002.jpg,296,127,357,246,640,640,Shirt
15106,f1e1e21dd85e40b114815b799746f0d1_1106934802451866743_1221747632.jpg,281,127,376,317,640,640,Outerwear
17572,44f6b647623c24fa7c3298752f5a2ac0_740494039674092076_281256117.jpg,242,138,327,308,640,640,Sweater
19065,433f16f26ca3e98aa69ec6c456201488_517528029539594459_230620251.jpg,410,94,512,299,612,612,Sweater
12952,8f7954910b6e978fd36922bdfd32a19c_919605396017587758_224707632.jpg,198,291,260,416,612,612,Outerwear
14288,c4b69d3ca5003b590c882ee598f22e02_1037609950436714115_710418128.jpg,272,37,347,187,640,640,Shirt
25019,26719b8050579fb9680c5a94c223fda5_1023411119714308036_774969194.jpg,149,191,214,321,640,640,T-shirt
9783,cccd4f1bdffb0cc7759d5b49455da981_911483335633536820_208422048.jpg,269,273,357,448,640,640,Outerwear
8251,cbb851c8d0216bf0e86b4af11623fe90_812747090486925675_979903365.jpg,55,114,146,293,640,640,T-shirt
12203,272b1a905ed163e0dec1b94ef9b3557a_760220254672249552_44449855.jpg,338,253,456,488,640,640,T-shirt
16453,9d1387516f224019d31a980825ab0fd8_1106264904161996593_524375938.jpg,246,103,378,368,640,640,Shirt
5259,07dffee59e5e276892c5045476c1b827_586205811408692923_330414664.jpg,302,7,604,612,640,640,Shirt
18207,7e4ce281b111ff8442735b1bfdbfeaed_925284560765326674_186401156.jpg,75,307,140,437,640,640,Outerwear
2358,a52a37eeec26df36d85503d0c2baa51b_594165959165001438_359167606.jpg,113,95,295,460,640,640,Sweater
9566,6fb58bd1715cc95a6929572f397ce43b_985392427107339526_53656522.jpg,169,19,388,460,640,640,Dress
14129,d26fc9f03dbcb3fd9ae48ad387e0fcff_948857065868446913_370613410.jpg,188,206,303,436,640,640,Tank top
19365,be3ff49856ca8c9bad3d7b58b64f23d2_726774635682368455_24916825.jpg,246,97,481,567,640,640,Shirt
1517,8db00d38f840308c36e376412d636a93_843501577914768882_349216494.jpg,376,96,508,361,640,640,Shirt
20067,e7f9858d36ec8116297cc194cb275ae6_728415737016757800_32713082.jpg,221,22,326,232,640,640,T-shirt
